nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      co_ppm_dry,      no_ppm_dry,          o2_dry,         co2_dry,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
       461,-6.675321279E-02, 9.810983299E-01,-6.675321277E-02, 7.567756776E+04, 3.143161889E+03, 3.818943425E+00, 5.443474377E+00, 1.618270527E+01,-2.409184936E-01,-1.485093389E+01,-3.159335055E+00
       462,-6.675321279E-02, 9.866669721E-01,-6.675321277E-02, 6.706782691E+04, 4.187651576E+03, 3.725329989E+00, 6.088457010E+00, 1.379227912E+01,-9.369910065E-01,-1.156080849E+01,-3.498826741E+00
       463,-6.675321279E-02, 9.916308705E-01,-6.675321277E-02, 5.314275841E+04, 5.751779461E+03, 3.748018831E+00, 6.880698592E+00, 1.168115464E+01,-1.650725048E+00,-7.836584277E+00,-3.924991727E+00
       464,-6.675321279E-02, 9.960556992E-01,-6.675321277E-02, 4.014974473E+04, 7.510183820E+03, 3.838063787E+00, 7.655497777E+00, 1.030231156E+01,-3.067570813E+00,-4.018539465E+00,-5.021804868E+00
       465,-6.675321279E-02, 1.000000000E+00,-6.675321277E-02, 3.461323525E+04, 8.294320842E+03, 3.938687762E+00, 7.996347332E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       466,-8.245389855E-02, 7.054942982E-01,-8.245389856E-02, 1.811746947E+03, 1.725847505E+03, 1.011643393E+01, 6.716134670E+00, 3.483761164E+01,-6.840068239E-01,-3.473522784E+01,-2.387403695E+00
       467,-8.248402406E-02, 7.015499804E-01,-8.248402406E-02, 1.857431859E+03, 1.732947451E+03, 9.980539656E+00, 6.862877236E+00, 3.412703327E+01,-1.093031906E+00,-3.397190165E+01,-2.865846723E+00
       468,-8.763328814E-02, 7.015500000E-01,-8.763328824E-02, 2.383036067E+03, 1.765770796E+03, 9.194292146E+00, 7.800797687E+00, 2.828524097E+01,-7.116532341E-01,-2.792299378E+01,-4.222579797E+00
       469,-8.756354993E-02, 7.054943008E-01,-8.756354975E-02, 2.122197784E+03, 1.773618745E+03, 9.339143080E+00, 7.561981875E+00, 2.791776312E+01,-5.758416326E-01,-2.765238053E+01,-3.575592384E+00
       470,-8.748531349E-02, 7.099191136E-01,-8.748531352E-02, 1.900099187E+03, 1.778815011E+03, 9.484173431E+00, 7.340737859E+00, 2.767575751E+01,-4.282052497E-01,-2.748281894E+01,-3.028241905E+00
       471,-8.242010289E-02, 7.099191460E-01,-8.242010289E-02, 1.796070065E+03, 1.715079316E+03, 1.026701394E+01, 6.568148329E+00, 3.553274532E+01,-3.854133641E-01,-3.546285811E+01,-2.023012045E+00
       472,-8.739755026E-02, 7.148830279E-01,-8.739754993E-02, 1.771050559E+03, 1.781327668E+03, 9.618200725E+00, 7.158847289E+00, 2.756490038E+01,-3.282381453E-01,-2.744144139E+01,-2.420403796E+00
       473,-8.238218561E-02, 7.148830279E-01,-8.238218547E-02, 1.825136458E+03, 1.700827230E+03, 1.043258050E+01, 6.424321647E+00, 3.629288624E+01,-2.466588211E-01,-3.624653060E+01,-1.677332342E+00
       474,-8.729909267E-02, 7.204516701E-01,-8.729909246E-02, 1.728597721E+03, 1.780934382E+03, 9.740309528E+00, 7.019083782E+00, 2.761352915E+01,-2.672295469E-01,-2.754254729E+01,-1.849073183E+00
       475,-8.233965078E-02, 7.204516701E-01,-8.233965097E-02, 1.885573368E+03, 1.683043968E+03, 1.061810772E+01, 6.281217657E+00, 3.714193572E+01,-2.377867895E-01,-3.711077616E+01,-1.384594348E+00
       476,-8.718864028E-02, 7.266987310E-01,-8.718864040E-02, 1.764023737E+03, 1.777876526E+03, 9.853668970E+00, 6.909914443E+00, 2.779910920E+01,-2.694728748E-01,-2.775934490E+01,-1.387263900E+00
       477,-8.229193429E-02, 7.266987310E-01,-8.229193433E-02, 1.980022694E+03, 1.661877890E+03, 1.082973798E+01, 6.129484475E+00, 3.807970473E+01,-3.299139928E-01,-3.805655896E+01,-1.175013130E+00
       478,-8.706473233E-02, 7.337068614E-01,-8.706473213E-02, 1.859584115E+03, 1.773020381E+03, 9.959463222E+00, 6.818401929E+00, 2.809134542E+01,-3.502241181E-01,-2.806585168E+01,-1.079526071E+00
       479,-8.223840459E-02, 7.337068614E-01,-8.223840441E-02, 2.102006739E+03, 1.637785339E+03, 1.107214822E+01, 5.962333593E+00, 3.907377599E+01,-4.814148987E-01,-3.905266284E+01,-1.078335367E+00
       480,-8.692572891E-02, 7.415687811E-01,-8.692572896E-02, 1.997401103E+03, 1.768260907E+03, 1.005556815E+01, 6.738118099E+00, 2.844808234E+01,-4.829523203E-01,-2.842592093E+01,-9.418425351E-01
       481,-8.217835307E-02, 7.415687811E-01,-8.217835324E-02, 2.240923587E+03, 1.612335398E+03, 1.134860632E+01, 5.776766190E+00, 4.008475642E+01,-6.547452226E-01,-4.006063772E+01,-1.113490342E+00
       482,-8.676979154E-02, 7.503885058E-01,-8.676979163E-02, 2.166838401E+03, 1.766583480E+03, 1.013434246E+01, 6.670193913E+00, 2.882822068E+01,-6.056905434E-01,-2.880374036E+01,-9.452477048E-01
       483,-8.211098578E-02, 7.503885058E-01,-8.211098594E-02, 2.387437610E+03, 1.587824239E+03, 1.165819801E+01, 5.572167676E+00, 4.106191915E+01,-8.207935679E-01,-4.103115199E+01,-1.253193221E+00
       484,-8.659485738E-02, 7.602827235E-01,-8.659485713E-02, 2.368567380E+03, 1.771992331E+03, 1.018667155E+01, 6.619394992E+00, 2.918861947E+01,-6.536886105E-01,-2.916003091E+01,-1.037416200E+00
       485,-8.203541123E-02, 7.602827235E-01,-8.203541133E-02, 2.529940939E+03, 1.567908251E+03, 1.199405080E+01, 5.351829592E+00, 4.192336454E+01,-9.613330870E-01,-4.188440085E+01,-1.431479410E+00
       486,-8.639861162E-02, 7.713823378E-01,-8.639861175E-02, 2.630998002E+03, 1.789189055E+03, 1.020510110E+01, 6.585300083E+00, 2.947517692E+01,-5.994804566E-01,-2.944312313E+01,-1.156127424E+00
       487,-8.195062966E-02, 7.713823378E-01,-8.195062944E-02, 2.662832694E+03, 1.558906360E+03, 1.234446910E+01, 5.124803792E+00, 4.256232377E+01,-1.063404454E+00,-4.251682678E+01,-1.567252593E+00
       488,-8.617845899E-02, 7.838342003E-01,-8.617845872E-02, 2.949748944E+03, 1.823405446E+03, 1.019627114E+01, 6.561427552E+00, 2.962250464E+01,-4.793430864E-01,-2.958767063E+01,-1.255903705E+00
       489,-8.185551897E-02, 7.838342003E-01,-8.185551880E-02, 2.750459875E+03, 1.567817798E+03, 1.269228342E+01, 4.905413558E+00, 4.287976785E+01,-1.124740782E+00,-4.283188393E+01,-1.605381580E+00
       490,-8.593148612E-02, 7.978030533E-01,-8.593148655E-02, 3.321979852E+03, 1.881930900E+03, 1.018942569E+01, 6.528094384E+00, 2.956718179E+01,-3.576232058E-01,-2.952936895E+01,-1.321843576E+00
       491,-8.174882091E-02, 7.978030533E-01,-8.174882098E-02, 2.790015520E+03, 1.600917288E+03, 1.302466172E+01, 4.699038682E+00, 4.282379720E+01,-1.149988193E+00,-4.277740959E+01,-1.553833665E+00
       492,-8.565442748E-02, 8.134737092E-01,-8.565442699E-02, 3.705555627E+03, 1.973593191E+03, 1.023660064E+01, 6.454240374E+00, 2.925209167E+01,-2.630177234E-01,-2.921149805E+01,-1.355230228E+00
       493,-8.162912414E-02, 8.134737092E-01,-8.162912406E-02, 2.808298856E+03, 1.663892806E+03, 1.335544593E+01, 4.495093391E+00, 4.241059900E+01,-1.128851314E+00,-4.236794021E+01,-1.462479976E+00
       494,-8.534361642E-02, 8.310534960E-01,-8.534361638E-02, 3.986092794E+03, 2.110022336E+03, 1.042207455E+01, 6.302005005E+00, 2.863252764E+01,-1.978979940E-01,-2.859084054E+01,-1.349627516E+00
       495,-8.149484462E-02, 8.310534960E-01,-8.149484462E-02, 2.766707048E+03, 1.763910141E+03, 1.373403340E+01, 4.273694915E+00, 4.170863067E+01,-1.052600402E+00,-4.167096349E+01,-1.364333485E+00
       496,-8.499494256E-02, 8.507750000E-01,-8.499494264E-02, 3.870411890E+03, 2.304904627E+03, 1.085329319E+01, 6.043089168E+00, 2.765878180E+01,-2.138966053E-01,-2.762061150E+01,-1.254002678E+00
       497,-8.134420599E-02, 8.507750000E-01,-8.134420589E-02, 2.519331827E+03, 1.906338391E+03, 1.420603892E+01, 4.026600767E+00, 4.077669532E+01,-9.881859323E-01,-4.074417531E+01,-1.243307303E+00
       498,-8.464627174E-02, 8.704965040E-01,-8.464627149E-02, 3.041611828E+03, 2.539656221E+03, 1.153412965E+01, 5.726816430E+00, 2.635372032E+01,-4.000681385E-01,-2.632524177E+01,-9.985799275E-01
       499,-8.119356688E-02, 8.704965040E-01,-8.119356717E-02, 1.962619769E+03, 2.080392984E+03, 1.469936454E+01, 3.807881653E+00, 3.971060932E+01,-1.037675432E+00,-3.968116299E+01,-1.081638359E+00
       500,-8.433546786E-02, 8.880762908E-01,-8.433546811E-02, 1.957996592E+03, 2.788145452E+03, 1.223809451E+01, 5.465028041E+00, 2.475880908E+01,-6.683948351E-01,-2.473843482E+01,-6.048000795E-01
       501,-8.105928705E-02, 8.880762908E-01,-8.105928716E-02, 1.368020452E+03, 2.276800879E+03, 1.505678965E+01, 3.680542003E+00, 3.856518693E+01,-1.125100930E+00,-3.853688868E+01,-9.243099199E-01
       502,-8.405841904E-02, 9.037469467E-01,-8.405841898E-02, 1.157732846E+03, 3.065846704E+03, 1.268492320E+01, 5.354423624E+00, 2.287261571E+01,-8.441424014E-01,-2.284846327E+01,-1.957895398E-01
       503,-8.093958985E-02, 9.037469467E-01,-8.093958942E-02, 9.403521155E+02, 2.514654794E+03, 1.520119080E+01, 3.661607941E+00, 3.726965168E+01,-1.096366190E+00,-3.724374429E+01,-8.133936049E-01
       504,-8.381145842E-02, 9.177157997E-01,-8.381145867E-02, 7.210925449E+02, 3.391808305E+03, 1.274607515E+01, 5.425827404E+00, 2.088403799E+01,-9.568843278E-01,-2.084000187E+01, 1.173898569E-01
       505,-8.083289070E-02, 9.177157997E-01,-8.083289101E-02, 6.604523655E+02, 2.793631780E+03, 1.516775157E+01, 3.725744995E+00, 3.585742737E+01,-1.001970295E+00,-3.583438504E+01,-7.311707113E-01
       506,-8.359131888E-02, 9.301676622E-01,-8.359131876E-02, 5.190292307E+02, 3.778037046E+03, 1.251293689E+01, 5.626905128E+00, 1.898767875E+01,-1.160043432E+00,-1.890295903E+01, 3.604798818E-01
       507,-8.073777925E-02, 9.301676622E-01,-8.073777946E-02, 4.894381254E+02, 3.099919499E+03, 1.502848609E+01, 3.833100834E+00, 3.439247383E+01,-1.038405836E+00,-3.436739997E+01,-6.460903702E-01
       508,-8.339508679E-02, 9.412672765E-01,-8.339508685E-02, 3.642414349E+02, 4.237176872E+03, 1.207628555E+01, 5.929788883E+00, 1.709352061E+01,-1.365501736E+00,-1.694952775E+01, 5.517034224E-01
       509,-8.065299648E-02, 9.412672765E-01,-8.065299689E-02, 4.005787819E+02, 3.441236732E+03, 1.478949007E+01, 3.989135957E+00, 3.270020653E+01,-1.155238147E+00,-3.266795587E+01,-5.657146638E-01
       510,-8.322016619E-02, 9.511614942E-01,-8.322016597E-02, 3.096611450E+02, 4.771212080E+03, 1.145875381E+01, 6.325978120E+00, 1.497807441E+01,-1.330661133E+00,-1.478746281E+01, 6.106636050E-01
       511,-8.057742125E-02, 9.511614942E-01,-8.057742126E-02, 3.885544479E+02, 3.834838302E+03, 1.442208551E+01, 4.227442170E+00, 3.049316678E+01,-1.137458173E+00,-3.045305239E+01,-5.125702031E-01
       512,-8.306424191E-02, 9.599812189E-01,-8.306424211E-02, 4.655597264E+02, 5.321320190E+03, 1.069655602E+01, 6.799333249E+00, 1.262556938E+01,-1.050014738E+00,-1.242675492E+01, 4.595533053E-01
       513,-8.051005302E-02, 9.599812189E-01,-8.051005314E-02, 4.501071677E+02, 4.282163944E+03, 1.392016660E+01, 4.559794344E+00, 2.774603334E+01,-9.948118680E-01,-2.769377646E+01,-4.996452133E-01
       514,-8.292525141E-02, 9.678431386E-01,-8.292525166E-02, 7.001564733E+02, 5.783507406E+03, 9.883134194E+00, 7.325927626E+00, 1.017887858E+01,-7.055037178E-01,-9.984609875E+00, 1.206647764E-01
       515,-8.045000102E-02, 9.678431386E-01,-8.045000090E-02, 5.155303298E+02, 4.770481800E+03, 1.330528602E+01, 4.981371154E+00, 2.463780983E+01,-8.684734443E-01,-2.455677778E+01,-5.171893311E-01
       516,-8.280135544E-02, 9.748512690E-01,-8.280135572E-02, 9.103347064E+02, 6.081063438E+03, 9.150544673E+00, 7.844160216E+00, 7.770882884E+00,-3.589739267E-01,-7.524715392E+00,-2.652055904E-01
       517,-8.039647011E-02, 9.748512690E-01,-8.039647047E-02, 6.331800618E+02, 5.278042260E+03, 1.260580408E+01, 5.473124632E+00, 2.129398143E+01,-7.602958813E-01,-2.115284401E+01,-5.392248449E-01
       518,-8.269091469E-02, 9.810983299E-01,-8.269091497E-02, 9.904271530E+02, 6.246508432E+03, 8.586002947E+00, 8.305727754E+00, 5.580190571E+00, 3.110224284E-03,-5.133708058E+00,-5.560199982E-01
       519,-8.034875281E-02, 9.810983299E-01,-8.034875314E-02, 6.932111172E+02, 5.763225163E+03, 1.185264702E+01, 6.028790091E+00, 1.778834991E+01,-5.717527881E-01,-1.753182575E+01,-5.278099844E-01
       520,-8.259246803E-02, 9.866669721E-01,-8.259246801E-02, 1.260053059E+03, 6.438346638E+03, 8.228347028E+00, 8.630257193E+00, 3.841338606E+00, 3.356948704E-01,-2.986746839E+00,-6.871957069E-01
       521,-8.030621762E-02, 9.866669721E-01,-8.030621771E-02, 9.707339203E+02, 6.238494683E+03, 1.111121323E+01, 6.580700664E+00, 1.422347835E+01,-2.922525274E-01,-1.374549020E+01,-4.740294890E-01
       522,-8.250471245E-02, 9.916308705E-01,-8.250471260E-02, 1.642895301E+03, 6.883309314E+03, 8.013850465E+00, 8.817384439E+00, 2.749697939E+00, 5.970461185E-01,-1.023104953E+00,-5.489913020E-01
       523,-8.026830145E-02, 9.916308705E-01,-8.026830168E-02, 1.375806763E+03, 6.774376389E+03, 1.038511997E+01, 7.118140168E+00, 1.068036325E+01, 5.454501893E-02,-9.580139518E+00,-2.643165756E-01
       524,-8.242648724E-02, 9.960556992E-01,-8.242648734E-02, 1.733205173E+03, 8.280056765E+03, 7.823143327E+00, 8.909514748E+00, 3.011627450E+00, 8.631763193E-01, 4.810120100E-01, 6.407699776E-01
       525,-8.023450317E-02, 9.960556992E-01,-8.023450306E-02, 1.481437879E+03, 7.655043959E+03, 9.701218200E+00, 7.619242329E+00, 8.493884084E+00, 1.138667862E+00,-5.380138243E+00, 9.818857189E-01
       526,-8.235675738E-02, 1.000000000E+00,-8.235675726E-02, 1.740279549E+03, 9.427640402E+03, 7.705578023E+00, 8.928368200E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       527,-8.020437490E-02, 1.000000000E+00,-8.020437516E-02, 1.326040074E+03, 7.819857279E+03, 9.904130569E+00, 7.502265644E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       528,-9.933423608E-02, 7.015500000E-01,-9.933423595E-02, 3.536722326E+03, 1.832457595E+03, 7.637211595E+00, 1.027879794E+01, 1.553530078E+01,-2.634971109E-02,-1.496413765E+01,-4.121139494E+00
       529,-9.917488259E-02, 7.054943218E-01,-9.917488268E-02, 2.842018396E+03, 1.864383747E+03, 7.897095588E+00, 9.770805405E+00, 1.428889568E+01,-9.729658952E-02,-1.382357270E+01,-3.566913918E+00
       530,-9.899610927E-02, 7.099191295E-01,-9.899610915E-02, 2.137708162E+03, 1.897494769E+03, 8.155331329E+00, 9.263766090E+00, 1.303145023E+01, 1.324185119E-03,-1.264454107E+01,-3.098659910E+00
       531,-9.879555949E-02, 7.148830279E-01,-9.879555937E-02, 1.583462271E+03, 1.930943924E+03, 8.380878028E+00, 8.817400617E+00, 1.181622537E+01, 1.030690873E-01,-1.155323250E+01,-2.407323932E+00
       532,-9.857057989E-02, 7.204516916E-01,-9.857057998E-02, 1.226060533E+03, 1.962827286E+03, 8.554324550E+00, 8.472602416E+00, 1.084399901E+01, 1.852645496E-01,-1.071187161E+01,-1.593006020E+00
       533,-9.831818819E-02, 7.266987527E-01,-9.831818828E-02, 1.039631213E+03, 1.991323553E+03, 8.671060366E+00, 8.239865486E+00, 1.019855949E+01, 2.214528449E-01,-1.015269445E+01,-8.477846395E-01
       534,-9.803504801E-02, 7.337068833E-01,-9.803504810E-02, 9.758044005E+02, 2.014826958E+03, 8.730773094E+00, 8.107589452E+00, 9.832011316E+00, 1.835498984E-01,-9.821869649E+00,-2.693811899E-01
       535,-9.771741332E-02, 7.415688032E-01,-9.771741341E-02, 9.997070423E+02, 2.032010843E+03, 8.729918106E+00, 8.056072778E+00, 9.626216772E+00, 7.869140902E-02,-9.620766201E+00, 1.213798609E-01
       536,-9.736108171E-02, 7.503885282E-01,-9.736108180E-02, 1.097971104E+03, 2.042455589E+03, 8.662302451E+00, 8.070709597E+00, 9.479239677E+00,-2.515702941E-02,-9.467727943E+00, 3.291280112E-01
       537,-9.696133879E-02, 7.602827461E-01,-9.696133888E-02, 1.257979346E+03, 2.047023446E+03, 8.519398917E+00, 8.149410383E+00, 9.339004104E+00,-2.666823298E-02,-9.324836541E+00, 3.616599820E-01
       538,-9.651289305E-02, 7.713823378E-01,-9.651289293E-02, 1.470192313E+03, 2.047789496E+03, 8.290446968E+00, 8.297480026E+00, 9.213363890E+00, 1.576198017E-01,-9.200912956E+00, 2.267347985E-01
       539,-9.600981978E-02, 7.838342237E-01,-9.600981986E-02, 1.783707123E+03, 2.047546138E+03, 7.974058273E+00, 8.510124096E+00, 9.143150307E+00, 5.377434232E-01,-9.115786992E+00,-5.247225227E-02
       540,-9.544545203E-02, 7.978030533E-01,-9.544545192E-02, 2.285913452E+03, 2.051142729E+03, 7.594264680E+00, 8.765176767E+00, 9.149767298E+00, 1.042621649E+00,-9.059187243E+00,-4.255666836E-01
       541,-9.481233410E-02, 8.134737334E-01,-9.481233419E-02, 2.947526977E+03, 2.074255263E+03, 7.192324928E+00, 9.031527605E+00, 9.168629439E+00, 1.558247297E+00,-8.955338498E+00,-8.221356415E-01
       542,-9.410207864E-02, 8.310534960E-01,-9.410207852E-02, 3.742252735E+03, 2.160729401E+03, 6.813866411E+00, 9.245215860E+00, 9.082754197E+00, 1.985412261E+00,-8.709027810E+00,-1.174742821E+00
       543,-9.330529695E-02, 8.507750000E-01,-9.330529684E-02, 4.422494739E+03, 2.388864906E+03, 6.507150826E+00, 9.327344766E+00, 8.784059403E+00, 2.226572655E+00,-8.262094482E+00,-1.421728224E+00
       544,-9.250851793E-02, 8.704965300E-01,-9.250851801E-02, 4.414437717E+03, 2.746260881E+03, 6.481708449E+00, 9.191499598E+00, 8.301307847E+00, 2.051112072E+00,-7.779459407E+00,-1.448737223E+00
       545,-9.179826253E-02, 8.880762908E-01,-9.179826242E-02, 3.116215697E+03, 3.054468997E+03, 7.210408379E+00, 8.787419365E+00, 7.656369277E+00, 1.382751448E+00,-7.352294448E+00,-1.006193875E+00
       546,-9.116514449E-02, 9.037469737E-01,-9.116514457E-02, 1.269621654E+03, 3.222812949E+03, 8.677368983E+00, 8.211709400E+00, 6.643315901E+00, 5.125946406E-01,-6.550445764E+00,-7.513637653E-02
       547,-9.060077949E-02, 9.177158271E-01,-9.060077958E-02, 3.188945822E+02, 3.296161797E+03, 9.844566729E+00, 7.858331587E+00, 5.456114538E+00,-3.364391036E-01,-5.299479435E+00, 8.941269768E-01
       548,-9.009770345E-02, 9.301676900E-01,-9.009770353E-02, 1.399570598E+02, 3.429678078E+03, 1.006550542E+01, 7.960317054E+00, 4.655877111E+00,-1.146013102E+00,-4.122641780E+00, 1.561360630E+00
       549,-8.964926048E-02, 9.412673046E-01,-8.964926056E-02, 1.578204229E+02, 3.777936289E+03, 9.777805258E+00, 8.252344889E+00, 4.338032920E+00,-1.784412134E+00,-3.330239657E+00, 1.905471860E+00
       550,-8.924951756E-02, 9.511615225E-01,-8.924951764E-02, 2.714606717E+02, 4.413659345E+03, 9.402290996E+00, 8.486861740E+00, 4.149215741E+00,-2.088598010E+00,-2.885172218E+00, 1.950690064E+00
       551,-8.889318595E-02, 9.599812475E-01,-8.889318603E-02, 4.455908739E+02, 5.261173410E+03, 8.941559817E+00, 8.666233765E+00, 3.801425486E+00,-2.034707706E+00,-2.661321548E+00, 1.627948807E+00
       552,-8.857555126E-02, 9.678431674E-01,-8.857555134E-02, 7.072747947E+02, 5.932939473E+03, 8.373376219E+00, 8.837065176E+00, 3.194140829E+00,-1.711342398E+00,-2.419048289E+00, 9.640558113E-01
       553,-8.829241109E-02, 9.748512980E-01,-8.829241116E-02, 8.788021066E+02, 5.997856151E+03, 7.839759397E+00, 9.032490418E+00, 2.407448655E+00,-1.237909171E+00,-1.943486736E+00, 1.557014434E-01
       554,-8.804001685E-02, 9.810983299E-01,-8.804001675E-02, 8.393490659E+02, 5.608436234E+03, 7.556358983E+00, 9.205548910E+00, 1.790620684E+00,-7.674393047E-01,-1.320248153E+00,-6.065889074E-01
       555,-8.781503694E-02, 9.866670015E-01,-8.781503701E-02, 7.762965428E+02, 5.415478041E+03, 7.549790068E+00, 9.271048460E+00, 1.596371371E+00,-4.387179070E-01,-7.586362587E-01,-1.179115855E+00
       556,-8.761448715E-02, 9.916309001E-01,-8.761448722E-02, 8.191869896E+02, 6.042516214E+03, 7.644347084E+00, 9.214097812E+00, 1.604694771E+00,-3.946566975E-01,-3.935600497E-01,-1.390785175E+00
       557,-8.743571416E-02, 9.960556992E-01,-8.743571406E-02, 9.348599168E+02, 8.052288560E+03, 7.650282516E+00, 9.087425710E+00, 1.542548797E+00,-8.875494449E-01,-4.095915147E-02,-8.557083523E-01
       558,-8.727635782E-02, 1.000000000E+00,-8.727635772E-02, 1.004062975E+03, 9.382667772E+03, 7.615332921E+00, 9.019305289E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
       559,-2.653015594E-02, 7.054943113E-01,-2.653015609E-02, 2.860080865E+03, 2.716737030E+03, 6.568888258E+00, 1.051015508E+01, 4.660965187E+00, 8.448118808E-01, 4.466982533E+00, 5.696869294E-01
       560,-2.655424118E-02, 7.015500000E-01,-2.655424118E-02, 2.791270284E+03, 2.656593908E+03, 6.573460130E+00, 1.053460545E+01, 4.679539232E+00, 1.506346408E+00, 4.187315056E+00, 9.348689205E-01
       561,-2.766197218E-02, 7.015500000E-01,-2.766197196E-02, 2.507112714E+03, 2.573986651E+03, 6.631215528E+00, 1.046543697E+01, 4.482684795E+00, 1.619885732E+00, 3.949268640E+00, 1.007133282E+00
       562,-2.763894220E-02, 7.054943008E-01,-2.763894198E-02, 2.558835505E+03, 2.627347654E+03, 6.621612934E+00, 1.045119884E+01, 4.404297973E+00, 8.623467600E-01, 4.199043935E+00, 6.624515668E-01
       563,-2.761310651E-02, 7.099191295E-01,-2.761310629E-02, 2.680776646E+03, 2.701686259E+03, 6.596961453E+00, 1.045958666E+01, 4.448380386E+00, 5.423929534E-02, 4.389152314E+00, 1.995767457E-01
       564,-2.650313586E-02, 7.099191295E-01,-2.650313586E-02, 2.999087740E+03, 2.797345094E+03, 6.549286229E+00, 1.050796676E+01, 4.734870047E+00, 1.062304345E-01, 4.682098169E+00, 1.067785132E-01
       565,-2.758412330E-02, 7.148830279E-01,-2.758412308E-02, 2.884064874E+03, 2.801552593E+03, 6.565407617E+00, 1.047518343E+01, 4.658303522E+00,-5.658651079E-01, 4.554580574E+00,-2.896840857E-01
